trader_id,age,prior_experience_years,starting_capital,account_age_months,instrument,market_regime,broker_cost_bps,risk_per_trade_pct,avg_leverage,trades_per_month,uses_stop_loss,avg_win_hold_days,avg_loss_hold_days,diversification,journals_trades,revenge_trading,overconfidence,follows_plan,chases_volatility,position_sizing_discipline,net_return_pct,profitable,blew_up
TRD000161,46,1.0,1880.0,4,crypto,bull,3.4,0.69,12.1,63,0,5.1,10.5,0.0,0,3.5,4.1,4.2,10.0,6.6,-40.0,0,1
TRD000162,51,2.2,64430.0,1,forex,bear,9.8,1.19,9.0,11,1,1.4,3.3,7.2,0,5.5,5.0,8.8,9.2,8.1,-7.8,0,0
TRD000163,49,3.2,2660.0,16,forex,bear,8.8,0.92,2.3,8,1,11.0,25.7,2.8,0,4.5,7.2,5.0,7.6,8.3,-11.0,0,0
TRD000164,27,1.6,1460.0,3,forex,bear,4.6,1.0,6.8,52,1,8.1,8.3,1.1,0,4.1,6.3,5.2,10.0,10.0,-40.0,0,1
TRD000165,46,4.1,2420.0,5,crypto,choppy,22.8,4.1,3.7,16,1,2.4,3.8,9.2,1,6.8,2.2,6.3,8.2,10.0,2.5,1,0
TRD000166,19,2.1,22100.0,17,forex,choppy,18.3,0.16,14.0,43,0,6.5,14.9,3.2,0,3.8,5.4,3.7,5.7,6.0,-40.0,0,1
TRD000167,18,1.0,10590.0,21,futures,bull,15.3,1.64,8.6,17,1,3.7,7.7,0.3,0,5.5,8.2,4.9,7.3,7.0,-40.0,0,1
TRD000168,30,1.3,4420.0,13,crypto,choppy,12.8,1.4,2.0,7,0,13.1,17.1,5.8,1,4.5,4.5,6.6,6.7,5.2,-40.0,0,1
TRD000169,29,2.2,34010.0,21,options,bull,8.9,2.4,7.6,7,0,12.5,26.2,3.7,0,2.8,3.6,5.4,4.2,10.0,6.9,1,0
TRD000170,40,2.0,2220.0,3,stocks,choppy,21.0,4.34,3.8,12,0,11.8,15.9,3.2,0,2.6,5.7,3.3,7.0,5.4,-40.0,0,1
TRD000171,45,0.3,12620.0,7,stocks,choppy,11.9,2.78,1.1,25,0,2.1,4.5,5.9,0,4.9,5.6,9.1,3.9,10.0,-17.4,0,0
TRD000172,33,1.6,1110.0,10,stocks,bull,12.4,1.31,5.0,124,1,8.7,20.6,1.5,0,7.5,4.0,6.8,6.0,3.8,-29.0,0,0
TRD000173,33,3.2,75850.0,12,etf,bull,15.7,3.35,1.3,5,0,2.7,4.5,2.2,1,4.7,10.0,5.5,8.9,8.3,19.6,1,0
TRD000174,21,3.1,1000.0,13,crypto,choppy,6.3,2.11,6.1,23,0,9.0,17.7,3.3,0,9.1,8.2,6.4,6.7,4.8,-40.0,0,1
TRD000175,33,2.7,8780.0,5,forex,choppy,15.6,2.43,6.3,5,0,3.9,8.2,7.0,0,7.3,6.2,4.1,2.7,6.3,5.0,1,0
TRD000176,40,0.1,5440.0,40,crypto,bull,27.5,1.98,12.5,35,0,18.1,39.4,4.1,2,4.8,3.4,5.1,8.8,8.2,-40.0,0,1
TRD000177,26,2.9,5870.0,2,crypto,choppy,17.7,2.37,7.6,59,1,13.9,27.9,1.7,1,3.0,8.1,4.0,10.0,6.3,-40.0,0,1
TRD000178,21,2.8,5660.0,21,forex,bear,24.6,1.27,10.5,37,0,16.9,24.0,2.3,1,3.7,9.1,5.7,8.3,9.2,-40.0,0,1
TRD000179,27,4.5,24840.0,3,options,bear,5.5,2.54,5.0,28,0,8.3,19.2,1.6,0,7.2,7.5,9.3,7.5,10.0,-13.0,0,0
TRD000180,44,0.8,3020.0,9,forex,bear,10.6,1.8,4.3,22,1,5.2,5.3,5.0,0,7.5,4.4,4.6,8.4,8.2,-40.0,0,1
TRD000181,28,1.2,10630.0,6,stocks,choppy,14.5,1.15,1.5,100,1,5.6,7.2,3.0,0,3.2,6.5,7.0,10.0,9.0,12.7,1,0
TRD000182,41,2.3,12890.0,19,futures,bull,14.9,1.25,9.2,44,0,4.3,10.1,3.0,2,2.4,4.3,10.0,4.9,10.0,-10.6,0,0
TRD000183,30,5.5,780.0,31,futures,bull,1.5,1.54,10.5,6,1,2.5,4.0,3.8,0,6.5,5.1,5.1,6.5,7.2,-40.0,0,1
TRD000184,27,1.0,2070.0,9,crypto,choppy,9.0,2.09,14.2,30,1,10.8,21.9,1.8,1,6.1,5.3,10.0,6.6,9.5,-14.8,0,0
TRD000185,25,3.7,30890.0,8,stocks,choppy,9.2,0.55,1.2,25,0,14.9,19.5,4.4,2,4.6,5.9,5.1,6.6,10.0,-5.4,0,0
TRD000186,40,0.4,900.0,36,stocks,choppy,14.2,1.18,3.0,44,1,3.7,7.7,0.2,0,5.5,2.1,3.3,8.0,9.7,-40.0,0,1
TRD000187,45,6.9,11610.0,8,forex,bull,11.6,1.28,3.3,30,0,11.6,14.6,1.9,2,9.0,5.7,7.2,1.8,6.2,-40.0,0,1
TRD000188,37,0.5,7140.0,18,stocks,bull,5.1,1.45,2.5,51,1,5.3,12.9,6.0,0,6.2,7.5,2.4,8.1,7.0,-40.0,0,1
TRD000189,29,2.6,5360.0,15,stocks,bull,9.6,2.86,3.1,11,1,8.7,8.9,1.5,0,4.4,4.7,1.0,6.7,3.5,-9.0,0,0
TRD000190,48,1.2,9040.0,20,crypto,bull,7.6,1.12,18.4,39,0,6.2,9.8,5.5,0,8.2,5.5,8.1,10.0,6.3,-40.0,0,1
TRD000191,27,5.2,7250.0,5,options,choppy,14.3,0.96,5.4,13,0,2.6,5.1,4.7,0,7.3,9.2,5.6,7.3,5.4,4.0,1,0
TRD000192,34,2.7,17180.0,5,etf,bull,8.0,1.8,3.1,23,1,4.3,10.2,2.5,1,5.9,6.5,4.3,9.0,7.1,-22.4,0,0
TRD000193,33,1.1,8560.0,46,forex,choppy,10.0,0.71,2.6,30,0,1.7,2.9,3.4,0,3.5,2.6,2.0,7.1,3.3,-40.0,0,1
TRD000194,43,3.9,18840.0,23,etf,bear,8.4,0.41,6.3,16,0,6.6,8.4,3.8,0,5.4,7.7,1.9,9.2,9.0,-4.1,0,0
TRD000195,44,0.1,44380.0,21,crypto,bull,24.9,2.72,5.3,29,1,2.2,3.9,6.0,0,5.9,5.4,2.7,4.5,6.2,19.8,1,0
TRD000196,45,6.6,4430.0,6,stocks,bull,7.4,2.91,1.0,78,0,12.1,14.2,6.6,1,5.0,4.3,0.0,8.4,2.3,-40.0,0,1
TRD000197,21,2.4,7320.0,8,stocks,bull,3.1,4.75,1.0,104,0,0.4,1.0,2.9,1,4.7,6.9,1.8,5.2,8.7,4.3,1,0
TRD000198,48,2.9,9420.0,6,forex,choppy,8.5,1.62,4.7,32,1,2.2,2.5,7.6,1,5.3,2.5,5.4,5.7,9.2,-40.0,0,1
TRD000199,39,1.0,4440.0,12,forex,bull,6.0,0.36,6.1,25,0,9.0,12.7,3.3,1,6.0,5.7,5.2,8.0,8.9,-40.0,0,1
TRD000200,29,0.9,13240.0,8,forex,bull,11.4,3.25,14.6,49,0,5.8,10.5,3.3,0,2.7,6.2,4.4,7.2,3.8,11.3,1,0
TRD000201,36,0.5,11060.0,5,etf,bull,10.6,2.21,1.2,10,1,7.9,9.7,8.1,0,4.4,2.1,6.1,4.2,9.5,-23.0,0,0
TRD000202,48,0.2,2820.0,7,stocks,bear,10.2,0.59,1.6,20,0,9.5,18.3,2.6,1,3.4,9.0,4.2,10.0,9.3,-21.3,0,0
TRD000203,48,2.6,24900.0,19,stocks,bear,5.5,2.23,6.7,20,0,7.4,11.2,0.1,0,6.5,6.9,1.3,6.1,7.4,-20.2,0,0
TRD000204,37,1.7,2790.0,17,futures,choppy,3.9,3.03,4.0,6,1,6.0,12.7,4.2,0,4.4,5.6,5.8,10.0,6.6,-40.0,0,1
TRD000205,27,2.1,3810.0,27,crypto,bull,21.9,1.3,15.6,38,1,11.0,19.9,6.1,0,7.1,5.6,7.3,6.3,9.1,4.5,1,0
TRD000206,27,2.4,6890.0,14,stocks,choppy,25.0,3.13,1.5,49,1,2.0,4.1,2.3,1,9.6,6.2,6.9,4.1,10.0,12.5,1,0
TRD000207,34,1.2,3590.0,32,etf,bull,10.3,1.11,3.2,6,0,10.1,18.0,8.0,1,7.9,3.9,7.2,6.2,6.4,-40.0,0,1
TRD000208,39,3.5,6240.0,17,crypto,bull,21.2,0.94,18.6,7,1,2.4,4.6,10.0,0,3.6,6.9,6.8,6.0,10.0,-8.2,0,0
TRD000209,48,2.1,3780.0,19,futures,bull,5.3,3.03,17.0,45,0,4.0,7.8,4.2,1,8.3,8.3,7.4,6.4,8.3,5.1,1,0
TRD000210,40,1.2,4150.0,19,crypto,choppy,10.4,3.73,4.7,97,0,0.5,1.0,4.4,2,5.4,4.6,4.2,5.3,6.4,-40.0,0,1
TRD000211,46,5.3,7930.0,2,crypto,bear,17.0,0.41,9.5,54,1,3.1,7.2,3.9,1,2.8,5.4,2.5,6.8,5.2,-15.4,0,0
TRD000212,27,1.2,15090.0,23,etf,bull,7.2,0.72,1.3,13,1,1.3,2.6,0.0,1,2.9,6.0,5.3,9.4,9.6,-40.0,0,1
TRD000213,44,1.3,4890.0,20,crypto,bear,18.0,1.99,5.5,9,1,9.2,22.0,3.7,2,3.2,1.7,6.3,4.1,7.6,-17.5,0,0
TRD000214,18,4.8,3280.0,1,stocks,bull,1.3,2.0,1.0,62,1,0.6,0.8,6.3,0,3.5,3.9,3.0,8.7,4.7,4.0,1,0
TRD000215,21,1.6,1280.0,10,crypto,choppy,4.6,3.03,4.5,42,0,4.4,9.2,3.7,0,6.5,5.8,3.6,4.3,6.3,-40.0,0,1
TRD000216,37,1.6,5840.0,6,etf,bull,5.7,0.92,2.9,27,1,7.3,10.8,0.0,1,3.5,5.6,2.9,9.8,8.3,-2.3,0,0
TRD000217,40,1.4,1900.0,15,options,bear,14.9,5.23,11.7,72,0,2.5,5.2,1.6,2,3.9,6.0,9.6,9.7,10.0,-40.0,0,1
TRD000218,32,1.0,1120.0,12,crypto,choppy,13.6,4.84,8.9,33,0,8.7,15.8,5.9,1,2.0,6.4,4.7,6.7,1.7,8.1,1,0
TRD000219,25,0.6,12150.0,14,stocks,choppy,6.7,4.05,1.0,17,1,1.2,2.8,1.3,2,1.3,1.8,6.9,7.2,5.8,-6.0,0,0
TRD000220,27,1.6,31380.0,34,futures,bear,17.9,2.58,11.8,9,1,4.2,10.6,6.1,1,7.4,8.3,4.2,9.2,3.7,-40.0,0,1
TRD000221,22,1.0,5580.0,20,crypto,choppy,18.0,4.88,7.1,22,1,8.6,11.6,5.3,0,5.9,7.2,4.8,10.0,9.1,13.0,1,0
TRD000222,27,1.7,26500.0,18,stocks,bull,7.4,0.6,1.3,40,1,8.3,17.1,4.0,0,3.2,5.1,2.9,7.0,9.0,-40.0,0,1
TRD000223,56,3.5,4340.0,13,forex,bull,26.8,2.83,7.3,15,0,0.6,1.3,1.1,1,2.4,7.3,8.6,6.3,10.0,-44.3,0,0
TRD000224,22,7.7,4640.0,16,forex,choppy,13.2,1.63,5.3,16,1,11.9,23.9,5.7,2,0.4,6.3,7.6,10.0,8.5,3.0,1,0
TRD000225,25,0.1,11410.0,22,forex,choppy,2.1,1.5,5.7,15,0,4.3,6.3,6.2,0,7.2,5.9,3.8,8.7,6.2,-40.0,0,1
TRD000226,27,1.7,5550.0,19,stocks,bull,12.0,1.55,1.0,63,1,5.2,7.2,3.6,0,4.9,4.8,6.8,8.7,9.5,0.7,1,0
TRD000227,18,3.0,670.0,19,crypto,bull,5.9,2.16,6.9,11,0,18.5,32.3,4.6,1,6.1,3.7,7.4,10.0,8.1,-4.9,0,0
TRD000228,20,3.2,14070.0,8,options,choppy,22.9,1.6,7.8,65,0,13.9,34.2,4.6,0,2.2,7.0,3.1,7.4,8.8,-40.0,0,1
TRD000229,47,2.6,15860.0,23,options,bear,3.8,2.57,4.5,8,0,6.2,7.4,3.4,0,3.4,0.0,0.0,10.0,5.8,-9.8,0,0
TRD000230,38,1.7,2360.0,8,crypto,bull,10.6,2.53,1.0,10,0,1.7,4.0,1.2,2,3.2,4.2,5.2,7.4,8.9,-40.0,0,1
TRD000231,38,2.2,8400.0,28,etf,bear,3.6,0.65,4.4,49,1,6.8,12.4,4.7,0,8.3,5.5,4.3,0.7,5.8,-2.2,0,0
TRD000232,31,1.0,3970.0,5,crypto,choppy,9.7,2.5,11.1,19,0,23.3,27.3,7.3,1,6.0,4.0,2.9,9.4,6.2,-8.2,0,0
TRD000233,23,0.2,9200.0,4,forex,choppy,4.7,1.67,11.5,13,1,0.3,0.7,5.1,2,1.5,8.2,1.7,8.0,5.0,8.3,1,0
TRD000234,50,4.5,4960.0,20,etf,bull,13.4,1.24,4.1,6,1,2.2,3.3,0.8,1,1.9,6.0,8.7,8.9,10.0,18.3,1,0
TRD000235,38,5.3,18720.0,27,forex,choppy,12.2,1.04,6.5,32,1,2.3,2.6,6.5,2,5.4,4.1,6.2,7.1,10.0,19.6,1,0
TRD000236,37,0.2,15980.0,3,etf,bull,8.3,1.98,2.1,46,0,1.0,1.2,2.8,2,4.9,6.9,7.2,10.0,7.1,-40.0,0,1
TRD000237,21,3.8,4160.0,6,etf,choppy,13.5,0.92,2.4,21,1,5.9,13.0,4.4,0,7.4,5.9,8.0,7.2,10.0,5.9,1,0
TRD000238,44,4.6,1220.0,17,crypto,choppy,4.7,1.1,6.0,9,1,1.9,3.6,5.7,0,2.9,6.5,6.5,7.1,6.8,10.7,1,0
TRD000239,25,0.1,3890.0,8,crypto,choppy,8.4,1.55,7.6,148,0,4.4,6.5,4.3,0,2.0,3.4,1.4,6.6,7.0,-40.0,0,1
TRD000240,28,1.4,4350.0,1,futures,choppy,1.6,1.71,10.7,82,0,2.3,4.5,1.6,0,7.2,7.2,7.0,5.4,10.0,-40.0,0,1
TRD000241,40,4.8,8010.0,45,forex,bull,15.8,1.11,7.8,29,1,2.1,5.3,0.5,2,7.5,9.2,10.0,9.3,5.1,-24.5,0,0
TRD000242,60,3.6,4130.0,27,stocks,bull,9.7,5.55,1.0,19,0,0.2,0.2,5.8,0,1.3,3.3,3.2,6.9,6.9,-7.5,0,0
TRD000243,42,2.5,1990.0,6,forex,choppy,13.9,1.48,14.6,72,0,9.3,21.9,6.8,0,2.3,5.7,10.0,6.8,7.8,-40.0,0,1
TRD000244,41,2.2,18070.0,16,etf,bull,2.5,8.14,1.0,25,0,6.1,13.7,3.5,0,1.4,6.1,5.9,8.3,4.7,-40.0,0,1
TRD000245,30,2.7,12290.0,64,stocks,choppy,13.0,6.47,1.6,20,1,1.7,3.6,3.1,0,3.0,8.1,4.5,7.9,4.7,-40.0,0,1
TRD000246,50,2.0,46050.0,8,stocks,bear,5.2,2.92,3.0,57,1,5.3,8.8,0.8,0,2.9,3.4,5.6,3.8,8.3,-5.7,0,0
TRD000247,38,2.9,2150.0,15,stocks,choppy,10.3,3.12,3.6,31,0,1.6,2.1,1.2,1,10.0,6.0,6.8,9.6,8.9,-14.2,0,0
TRD000248,30,2.2,37530.0,14,futures,bull,24.1,0.57,4.7,74,0,5.7,12.6,4.7,2,3.9,3.0,4.6,9.8,7.5,-40.0,0,1
TRD000249,25,2.2,10340.0,51,crypto,bull,3.6,3.07,12.1,33,0,0.9,1.0,4.7,0,8.9,4.7,6.8,10.0,7.0,-14.0,0,0
TRD000250,31,1.4,7700.0,1,stocks,choppy,11.8,3.36,1.0,9,1,2.1,5.0,3.3,2,7.9,4.4,7.0,7.0,7.3,-25.0,0,0
TRD000251,35,4.8,5170.0,5,futures,bear,15.8,3.34,7.4,22,0,2.6,6.0,6.7,1,3.5,8.1,6.2,9.6,10.0,7.0,1,0
TRD000252,31,7.1,1280.0,31,etf,bear,8.6,3.53,1.0,28,1,0.2,0.5,3.5,1,7.8,6.8,5.8,6.4,10.0,-40.0,0,1
TRD000253,49,1.0,2340.0,58,futures,choppy,5.2,1.2,2.9,6,1,5.2,9.4,7.5,0,5.9,3.9,2.6,7.6,7.4,-40.0,0,1
TRD000254,42,1.1,5810.0,9,forex,bull,8.1,1.87,9.0,17,0,6.2,7.3,1.8,2,6.7,3.6,5.6,7.8,6.3,-21.1,0,0
TRD000255,32,0.3,8960.0,7,crypto,bull,16.3,2.57,3.9,8,0,3.0,6.1,2.0,1,1.6,4.4,6.1,3.7,9.9,-2.2,0,0
TRD000256,22,4.5,1120.0,30,futures,choppy,22.6,3.41,29.3,37,1,5.2,11.8,3.0,0,2.0,2.5,0.6,8.9,1.8,-40.0,0,1
TRD000257,26,5.1,3290.0,12,stocks,choppy,12.5,0.23,1.2,11,0,2.5,6.3,4.7,1,4.9,6.4,1.5,4.0,6.7,-1.3,0,0
TRD000258,29,0.7,1390.0,27,stocks,choppy,19.0,2.73,1.0,19,1,25.6,46.7,5.6,1,9.2,8.0,4.5,6.3,4.5,14.9,1,0
TRD000259,34,1.3,850.0,5,etf,choppy,1.8,0.64,1.0,79,1,5.9,14.7,2.3,0,6.1,4.4,10.0,6.4,10.0,-24.8,0,0
TRD000260,37,4.1,1050.0,4,forex,choppy,26.7,2.44,4.7,34,1,8.6,18.1,2.0,2,6.0,4.5,4.5,5.4,5.1,0.3,1,0
TRD000261,28,1.3,14300.0,3,forex,bull,13.3,3.95,8.3,30,1,6.2,12.4,2.4,2,7.6,5.0,10.0,6.8,10.0,-19.7,0,0
TRD000262,27,1.7,3420.0,9,crypto,bull,14.9,0.56,3.6,53,0,0.3,0.6,1.7,1,3.7,8.5,7.5,7.5,9.6,-40.0,0,1
TRD000263,30,2.3,1900.0,31,options,bull,17.0,1.14,8.3,81,1,11.1,25.4,3.5,2,5.0,1.4,5.7,9.9,8.2,-40.0,0,1
TRD000264,28,0.5,7730.0,30,forex,bear,15.7,0.98,9.5,23,1,0.9,2.0,3.1,1,4.8,1.9,4.8,3.9,7.9,-2.1,0,0
TRD000265,50,1.9,2620.0,6,stocks,choppy,0.5,1.65,2.1,46,1,4.2,4.2,1.9,2,6.4,0.0,5.7,4.4,7.2,-9.3,0,0
TRD000266,33,1.9,13920.0,4,options,choppy,10.2,1.44,7.6,13,1,1.0,2.6,3.2,1,1.3,4.1,9.0,5.0,7.5,4.7,1,0
TRD000267,31,1.2,1660.0,10,options,bull,10.9,3.41,7.0,12,1,8.6,18.7,2.0,2,5.7,8.1,7.2,1.5,6.3,-22.3,0,0
TRD000268,37,2.3,1980.0,6,forex,choppy,23.9,1.28,4.7,6,1,6.1,15.8,3.2,0,6.8,2.2,4.2,5.1,10.0,-20.5,0,0
TRD000269,35,0.6,6740.0,22,forex,choppy,17.7,3.2,20.9,92,0,2.4,3.2,5.9,0,4.1,7.9,2.1,8.0,8.9,-40.0,0,1
TRD000270,50,2.5,12860.0,11,forex,bear,10.6,0.53,5.2,12,1,13.0,29.4,0.9,0,2.6,0.0,1.6,7.4,8.2,24.9,1,0
TRD000271,40,2.3,300.0,12,crypto,bull,9.9,1.25,9.0,35,0,3.0,5.4,2.3,0,4.7,5.2,5.0,8.1,5.3,-10.5,0,0
TRD000272,39,3.6,1870.0,16,stocks,bull,18.0,0.52,1.7,13,1,3.2,7.9,0.0,0,7.3,3.5,4.2,5.4,10.0,7.3,1,0
TRD000273,30,0.3,4280.0,11,forex,bull,2.7,2.31,15.2,60,0,4.2,9.1,3.7,2,5.7,5.1,7.9,7.5,10.0,0.1,1,0
TRD000274,24,0.7,4720.0,35,forex,bull,7.0,1.47,10.7,19,0,0.6,0.8,2.8,2,1.6,5.3,9.8,8.2,9.7,9.6,1,0
TRD000275,26,5.7,1890.0,4,etf,bear,13.8,2.03,1.2,52,0,4.4,8.4,1.3,0,5.7,9.6,3.4,10.0,8.6,-39.1,0,0
TRD000276,35,0.7,1370.0,7,crypto,choppy,21.8,2.79,6.5,71,0,2.7,3.2,2.6,2,8.9,6.1,5.7,10.0,4.4,-40.0,0,1
TRD000277,40,1.6,2960.0,56,futures,bull,5.9,1.27,7.5,41,0,3.5,4.5,4.1,0,3.9,6.3,5.7,8.2,10.0,-40.0,0,1
TRD000278,32,2.1,8830.0,12,forex,choppy,12.0,0.65,5.4,28,0,7.6,12.2,4.1,0,7.3,6.3,5.1,4.4,8.8,-40.0,0,1
TRD000279,38,0.4,30880.0,37,forex,bull,22.3,4.72,11.7,38,0,4.5,7.0,3.3,2,4.3,6.7,6.1,9.4,9.9,-40.0,0,1
TRD000280,36,4.8,3880.0,14,crypto,bull,8.7,0.37,6.4,62,0,8.9,17.2,6.0,1,7.5,7.8,10.0,5.7,10.0,-40.0,0,1
TRD000281,51,1.0,5800.0,13,futures,bear,4.1,4.62,4.6,68,1,0.4,1.0,5.9,1,4.2,7.6,7.1,7.8,7.4,-40.0,0,1
TRD000282,39,0.4,8770.0,5,crypto,choppy,14.6,0.41,7.8,7,1,3.6,4.7,5.2,1,9.3,4.9,6.4,4.7,10.0,11.3,1,0
TRD000283,44,1.4,2250.0,15,crypto,bear,3.1,2.73,8.4,61,0,21.9,36.5,2.0,0,3.6,6.4,3.2,9.2,6.6,-40.0,0,1
TRD000284,50,7.2,12600.0,18,forex,bear,15.6,0.72,1.1,49,0,3.8,4.1,4.5,0,8.7,1.6,5.4,4.9,9.9,14.2,1,0
TRD000285,35,0.8,9910.0,3,crypto,choppy,24.5,3.11,4.2,19,1,0.8,1.3,3.1,0,3.9,6.9,6.6,7.5,4.1,-2.3,0,0
TRD000286,41,1.5,2680.0,11,stocks,choppy,20.9,1.62,1.5,8,0,10.1,23.3,5.2,0,7.6,0.0,4.4,1.4,7.0,-40.0,0,1
TRD000287,51,2.3,4220.0,40,crypto,choppy,9.4,1.87,6.7,17,1,2.4,3.5,6.6,0,9.4,8.4,4.2,7.2,4.9,-14.0,0,0
TRD000288,28,0.9,7780.0,8,options,choppy,3.2,2.43,17.3,29,1,4.5,11.5,2.9,0,8.3,4.2,4.1,7.8,3.0,-40.0,0,1
TRD000289,29,0.4,720.0,17,forex,choppy,6.7,1.59,5.5,86,0,4.2,8.5,0.0,2,2.8,4.9,8.9,3.7,10.0,0.3,1,0
TRD000290,38,2.4,3600.0,3,stocks,choppy,10.0,1.3,1.0,21,0,3.0,3.1,4.1,2,5.3,6.3,2.9,5.4,8.6,-40.0,0,1
TRD000291,41,3.3,4490.0,9,stocks,choppy,6.5,3.8,3.4,30,0,12.4,17.8,4.4,1,3.8,6.4,6.7,5.6,8.7,-40.0,0,1
TRD000292,55,1.3,27360.0,20,crypto,bear,16.1,0.27,4.5,38,1,2.4,3.5,0.8,0,7.4,7.7,8.0,9.9,8.9,-40.0,0,1
TRD000293,27,0.9,5120.0,24,stocks,bear,7.9,3.09,4.4,19,0,3.7,4.4,3.8,0,5.4,6.2,4.7,10.0,7.4,-40.0,0,1
TRD000294,25,2.0,2950.0,4,forex,choppy,26.6,0.26,11.5,20,1,10.9,26.1,4.1,0,1.7,1.9,1.4,7.1,4.2,-6.1,0,0
TRD000295,40,0.3,16980.0,24,crypto,choppy,11.6,1.19,9.1,62,1,2.0,2.7,2.7,0,6.3,2.4,4.2,2.9,10.0,5.8,1,0
TRD000296,47,1.8,3860.0,24,crypto,choppy,8.2,1.58,22.4,33,0,8.7,22.0,2.4,1,3.5,1.7,3.8,4.6,8.1,-40.0,0,1
TRD000297,39,0.3,6630.0,19,stocks,bear,5.4,3.44,1.0,115,0,1.9,4.3,1.0,0,6.7,0.2,2.2,3.0,3.6,-40.0,0,1
TRD000298,35,2.1,1440.0,68,forex,bull,8.9,1.5,3.6,20,1,7.6,14.2,4.3,2,2.1,5.4,7.4,9.8,7.7,-1.4,0,0
TRD000299,18,1.6,13980.0,14,options,bull,14.2,2.99,3.1,11,0,8.5,16.2,6.0,2,6.4,5.8,6.6,10.0,5.2,-40.0,0,1
TRD000300,57,0.7,20310.0,11,forex,bull,6.3,2.49,1.5,13,1,4.4,4.9,0.0,0,5.0,6.5,6.1,4.0,4.3,-20.3,0,0
TRD000301,35,4.1,15450.0,16,forex,bull,2.3,4.25,2.2,19,1,1.4,2.6,7.4,1,5.0,2.3,2.4,5.6,8.3,-21.2,0,0
TRD000302,36,3.1,2680.0,5,stocks,bull,5.2,2.97,1.4,39,0,0.7,1.3,3.8,0,7.5,3.6,9.1,7.7,10.0,-14.4,0,0
TRD000303,41,2.2,20230.0,6,forex,choppy,11.6,1.51,8.8,31,0,3.7,4.3,3.6,1,4.8,5.1,4.8,9.3,5.0,-18.3,0,0
TRD000304,34,1.3,10380.0,8,stocks,bull,17.3,0.91,1.0,41,1,8.7,11.4,7.2,1,1.2,4.7,7.3,10.0,9.0,4.2,1,0
TRD000305,41,2.3,9740.0,1,forex,choppy,4.2,0.73,4.1,34,0,8.0,16.4,3.5,0,7.1,5.5,4.5,4.9,7.2,-40.0,0,1
TRD000306,38,5.2,15870.0,14,options,bull,32.9,3.05,7.0,31,0,10.1,24.0,2.7,1,2.2,4.9,10.0,5.7,10.0,-10.2,0,0
TRD000307,35,1.4,5840.0,59,stocks,bull,9.8,3.07,2.3,24,1,8.6,10.4,3.9,1,1.9,2.1,8.9,4.7,8.0,-40.0,0,1
TRD000308,32,4.7,3720.0,1,crypto,choppy,8.4,0.78,6.9,30,1,1.2,2.2,0.3,0,10.0,7.4,7.4,4.6,10.0,3.1,1,0
TRD000309,26,0.8,11330.0,8,stocks,bear,1.4,4.48,2.4,19,1,1.1,1.5,5.8,1,3.5,3.0,6.8,7.0,8.2,-40.0,0,1
TRD000310,25,0.4,2600.0,26,forex,choppy,2.9,2.59,11.0,5,0,1.8,2.0,2.9,1,4.1,5.2,8.2,6.8,6.3,-7.4,0,0
TRD000311,46,3.4,1040.0,23,forex,choppy,4.2,6.62,11.1,18,0,0.9,1.2,5.5,1,4.8,3.4,5.4,6.6,9.6,-10.7,0,0
TRD000312,42,1.8,13050.0,9,etf,bull,10.6,2.42,1.7,77,1,10.6,16.9,1.8,1,5.7,4.4,5.4,3.6,9.9,-23.3,0,0
TRD000313,19,3.3,4200.0,37,crypto,choppy,5.1,0.8,5.0,28,0,3.7,9.0,8.5,0,7.6,6.6,5.0,5.6,6.9,-40.0,0,1
TRD000314,28,1.7,9500.0,2,futures,bull,4.7,1.05,2.0,57,1,1.8,2.0,5.5,0,3.6,4.7,3.0,7.1,7.0,-40.0,0,1
TRD000315,37,0.5,4660.0,12,crypto,bull,21.0,1.45,9.8,63,1,8.5,16.6,2.3,1,6.2,4.8,7.5,4.0,9.8,-10.2,0,0
TRD000316,32,1.4,3010.0,5,forex,bull,4.5,4.05,12.1,5,0,4.3,6.7,0.0,1,5.9,0.9,3.8,4.6,6.9,-40.0,0,1
TRD000317,32,1.5,3890.0,7,stocks,bull,3.6,0.75,1.0,14,0,11.2,26.5,7.1,0,4.2,6.8,3.1,6.2,4.7,-40.0,0,1
TRD000318,36,1.4,6400.0,11,stocks,bull,6.7,1.11,1.0,31,0,0.6,1.3,5.5,2,9.2,1.0,10.0,7.3,9.8,2.9,1,0
TRD000319,46,0.9,1840.0,6,etf,choppy,19.3,1.16,1.0,28,0,6.5,14.7,6.8,1,4.3,6.9,6.4,6.2,10.0,-3.6,0,0
TRD000320,29,1.6,7600.0,9,stocks,choppy,24.0,1.28,1.6,56,0,5.5,7.8,7.1,2,6.3,6.5,3.3,9.7,9.3,-40.0,0,1
TRD000321,26,4.1,1440.0,9,forex,choppy,10.5,1.62,8.5,10,1,3.6,6.1,4.6,1,6.5,1.8,8.3,6.4,7.0,-40.0,0,1
TRD000322,18,0.9,2970.0,10,stocks,bear,6.2,1.38,1.0,28,0,9.4,15.9,3.7,0,8.6,6.6,0.0,4.9,4.2,-19.2,0,0
TRD000323,33,0.8,13580.0,18,stocks,choppy,21.6,0.31,1.9,37,1,9.9,18.8,0.0,1,7.2,7.0,5.5,10.0,8.3,-10.7,0,0
